Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
22410,GAYA GARIB RATH,ANAND VIHAR TRM,ANVT,79,NR
22410,GAYA GARIB RATH,GHAZIABAD,GZB,92,NR
22410,GAYA GARIB RATH,KANPUR CENTRAL,CNB,152,NR
22410,GAYA GARIB RATH,PRAYAGRAJ JN,PRYJ,160,NR
22410,GAYA GARIB RATH,PT DEEN DAYAL UPADHYAY JN,DDU,181,NR
22410,GAYA GARIB RATH,BHABUA ROAD,BBU,185,NR
22410,GAYA GARIB RATH,SASARAM,SSM,190,NR
22410,GAYA GARIB RATH,DEHRI ON SONE,DOS,190,NR
22410,GAYA GARIB RATH,ANUGRAHA N ROAD,AUBR,189,NR
22410,GAYA GARIB RATH,GAYA JN,GAYA,167,NR
