Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12235,HUMSAFAR EXP,MADHUPUR JN,MDP,0,NR
12235,HUMSAFAR EXP,JASIDIH JN,JSME,7,NR
12235,HUMSAFAR EXP,JHAJHA,JAJ,3,NR
12235,HUMSAFAR EXP,KIUL JN,KIUL,14,NR
12235,HUMSAFAR EXP,MOKAMEH JN,MKA,26,NR
12235,HUMSAFAR EXP,PATNA JN,PNBE,19,NR
12235,HUMSAFAR EXP,ARA,ARA,37,NR
12235,HUMSAFAR EXP,BUXAR,BXR,50,NR
12235,HUMSAFAR EXP,PT DEEN DAYAL UPADHYAY JN,DDU,3,NR
12235,HUMSAFAR EXP,PRAYAGRAJ JN,PRYJ,10,NR
12235,HUMSAFAR EXP,KANPUR CENTRAL,CNB,18,NR
12235,HUMSAFAR EXP,ANAND VIHAR TRM,ANVT,16,NR
