Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
56223,SBC ASK PASSENGER,KSR BANGALORE CY JN,SBC,17,SWR
56223,SBC ASK PASSENGER,MALLESWARAM,MWM,17,SWR
56223,SBC ASK PASSENGER,YESVANTPUR JN,YPR,20,SWR
56223,SBC ASK PASSENGER,CHIK BANAVAR,BAW,20,SWR
56223,SBC ASK PASSENGER,SOLDEVANAHALLI H,SDVL,18,SWR
56223,SBC ASK PASSENGER,GOLHALLI,GHL,21,SWR
56223,SBC ASK PASSENGER,BHAIRANAYAKANAHALLI H,BNKH,20,SWR
56223,SBC ASK PASSENGER,DODBELE,DBL,22,SWR
56223,SBC ASK PASSENGER,MUDDALINGANAHALLI H,MDLL,19,SWR
56223,SBC ASK PASSENGER,NIDVANDA,NDV,24,SWR
56223,SBC ASK PASSENGER,DOBBSPET H,DBS,21,SWR
56223,SBC ASK PASSENGER,HIREHALLI,HHL,24,SWR
56223,SBC ASK PASSENGER,KYATSANDRA,KIAT,16,SWR
56223,SBC ASK PASSENGER,TUMKUR,TK,34,SWR
56223,SBC ASK PASSENGER,HEGGERE H,HEI,32,SWR
56223,SBC ASK PASSENGER,MALLASANDRA,MLSA,34,SWR
56223,SBC ASK PASSENGER,GUBBI,GBB,39,SWR
56223,SBC ASK PASSENGER,NITTUR,NTR,42,SWR
56223,SBC ASK PASSENGER,SAMPIGE ROAD,SPGR,49,SWR
56223,SBC ASK PASSENGER,AMMASANDRA,AMSA,39,SWR
56223,SBC ASK PASSENGER,BANASANDRA,BSN,43,SWR
56223,SBC ASK PASSENGER,ARALAGUPPE H,ARGP,2,SWR
56223,SBC ASK PASSENGER,KARDI,RDI,42,SWR
56223,SBC ASK PASSENGER,BANA SHANKARI H,BNK,3,SWR
56223,SBC ASK PASSENGER,TIPTUR,TTR,40,SWR
56223,SBC ASK PASSENGER,SHRI SHARDA NAGAR,SSNH,2,SWR
56223,SBC ASK PASSENGER,HONNAVALLI ROAD,HVL,39,SWR
56223,SBC ASK PASSENGER,ADIHALLI,ADHL,3,SWR
