Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
15665,BG EXPRESS,GUWAHATI,GHY,32,NFR
15665,BG EXPRESS,JAGI ROAD,JID,42,NFR
15665,BG EXPRESS,CHAPARMUKH JN,CPK,59,NFR
15665,BG EXPRESS,KAMPUR,KWM,65,NFR
15665,BG EXPRESS,HOJAI,HJI,67,NFR
15665,BG EXPRESS,LANKA,LKA,70,NFR
15665,BG EXPRESS,LAMSAKHANG,LKG,79,NFR
15665,BG EXPRESS,LUMDING JN,LMG,65,NFR
15665,BG EXPRESS,DIPHU,DPU,60,NFR
15665,BG EXPRESS,DIMAPUR,DMV,68,NFR
15665,BG EXPRESS,BOKAJAN,BXJ,60,NFR
15665,BG EXPRESS,FURKATING JN,FKG,58,NFR
15665,BG EXPRESS,GOLAGHAT,GLGT,56,NFR
15665,BG EXPRESS,BARUA BAMUNGAON,BBGN,57,NFR
15665,BG EXPRESS,JORHAT TOWN,JTTN,59,NFR
15665,BG EXPRESS,MARIANI JN,MXN,44,NFR
