Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
20501,TEJAS EXPRESS,AGARTALA,AGTL,32,NFR
20501,TEJAS EXPRESS,AMBASA,ABSA,38,NFR
20501,TEJAS EXPRESS,DHARMANAGAR,DMR,28,NFR
20501,TEJAS EXPRESS,NEW KARIMGANJ,NKMG,27,NFR
20501,TEJAS EXPRESS,BADARPUR JN,BPB,28,NFR
20501,TEJAS EXPRESS,HOJAI,HJI,56,NFR
20501,TEJAS EXPRESS,GUWAHATI,GHY,73,NFR
20501,TEJAS EXPRESS,RANGIYA JN,RNY,72,NFR
20501,TEJAS EXPRESS,BARPETA ROAD,BPRD,80,NFR
20501,TEJAS EXPRESS,NEW JALPAIGURI,NJP,83,NFR
20501,TEJAS EXPRESS,MALDA TOWN,MLDT,58,NFR
20501,TEJAS EXPRESS,SAHIBGANJ JN,SBG,73,NFR
20501,TEJAS EXPRESS,BHAGALPUR,BGP,59,NFR
20501,TEJAS EXPRESS,JAMALPUR JN,JMP,55,NFR
20501,TEJAS EXPRESS,PATNA JN,PNBE,68,NFR
20501,TEJAS EXPRESS,PT DEEN DAYAL UPADHYAY JN,DDU,62,NFR
20501,TEJAS EXPRESS,KANPUR CENTRAL,CNB,91,NFR
20501,TEJAS EXPRESS,ANAND VIHAR TRM,ANVT,101,NFR
