Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
22317,HUMSAFAR EXP,SEALDAH,SDAH,2,ER
22317,HUMSAFAR EXP,ASANSOL JN,ASN,9,ER
22317,HUMSAFAR EXP,DHANBAD JN,DHN,6,ER
22317,HUMSAFAR EXP,GAYA JN,GAYA,8,ER
22317,HUMSAFAR EXP,PT DEEN DAYAL UPADHYAY JN,DDU,11,ER
22317,HUMSAFAR EXP,VARANASI JN,BSB,9,ER
22317,HUMSAFAR EXP,LUCKNOW NR,LKO,5,ER
22317,HUMSAFAR EXP,BAREILLY,BE,18,ER
22317,HUMSAFAR EXP,MORADABAD,MB,26,ER
22317,HUMSAFAR EXP,SAHARANPUR,SRE,42,ER
22317,HUMSAFAR EXP,AMBALA CANT JN,UMB,45,ER
22317,HUMSAFAR EXP,LUDHIANA JN,LDH,85,ER
22317,HUMSAFAR EXP,JAMMU TAWI,JAT,46,ER
