Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
11417,PUNE SUR EXPRESS,PUNE JN,PUNE,1,CR
11417,PUNE SUR EXPRESS,HADAPSAR,HDP,6,CR
11417,PUNE SUR EXPRESS,MANJARI BUDRUK,MJBK,4,CR
11417,PUNE SUR EXPRESS,LONI,LONI,10,CR
11417,PUNE SUR EXPRESS,URULI,URI,13,CR
11417,PUNE SUR EXPRESS,YEVAT,YT,13,CR
11417,PUNE SUR EXPRESS,KEDGAON,KDG,11,CR
11417,PUNE SUR EXPRESS,PATAS,PAA,12,CR
11417,PUNE SUR EXPRESS,DAUND JN,DD,11,CR
11417,PUNE SUR EXPRESS,MALTHAN,MLM,19,CR
11417,PUNE SUR EXPRESS,BHIGWAN,BGVN,32,CR
11417,PUNE SUR EXPRESS,JINTI ROAD,JNTR,41,CR
11417,PUNE SUR EXPRESS,PAREWADI,PRWD,43,CR
11417,PUNE SUR EXPRESS,WASHIMBE,WSB,50,CR
11417,PUNE SUR EXPRESS,JEUR,JEUR,60,CR
11417,PUNE SUR EXPRESS,BHALWANI,BLNI,67,CR
11417,PUNE SUR EXPRESS,KEM,KEM,108,CR
11417,PUNE SUR EXPRESS,KURDUVADI,KWV,22,CR
11417,PUNE SUR EXPRESS,WADSINGE,WDS,24,CR
11417,PUNE SUR EXPRESS,MADHA,MA,33,CR
11417,PUNE SUR EXPRESS,VAKAV,WKA,31,CR
11417,PUNE SUR EXPRESS,ANGAR,AAG,38,CR
11417,PUNE SUR EXPRESS,MALIKPETH,MKPT,45,CR
11417,PUNE SUR EXPRESS,MOHOL,MO,56,CR
11417,PUNE SUR EXPRESS,MUNDHEWADI,MVE,58,CR
11417,PUNE SUR EXPRESS,PAKNI,PK,61,CR
