Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
14813,JU BPL EXPRESS,JODHPUR JN,JU,7,NWR
14813,JU BPL EXPRESS,RAIKA BAGH,RKB,10,NWR
14813,JU BPL EXPRESS,JODHPUR CANTT,JUCT,8,NWR
14813,JU BPL EXPRESS,BANAR,BNO,11,NWR
14813,JU BPL EXPRESS,ASRANADA,AAS,14,NWR
14813,JU BPL EXPRESS,PIPAR ROAD JN,PPR,17,NWR
14813,JU BPL EXPRESS,UMED,UMED,18,NWR
14813,JU BPL EXPRESS,KHARIA KHANGARH,KXG,17,NWR
14813,JU BPL EXPRESS,GOTAN,GOTN,18,NWR
14813,JU BPL EXPRESS,MERTA ROAD JN,MTD,19,NWR
14813,JU BPL EXPRESS,REN,REN,16,NWR
14813,JU BPL EXPRESS,JALSU,JAC,17,NWR
14813,JU BPL EXPRESS,DEGANA JN,DNA,20,NWR
14813,JU BPL EXPRESS,GACHHIPURA,GCH,19,NWR
14813,JU BPL EXPRESS,BESROLI,BSRL,20,NWR
14813,JU BPL EXPRESS,BORAWAR,BOW,21,NWR
14813,JU BPL EXPRESS,MAKRANA JN,MKN,23,NWR
14813,JU BPL EXPRESS,KUCHAMAN CITY,KMNC,22,NWR
14813,JU BPL EXPRESS,NAWA CITY,NAC,22,NWR
14813,JU BPL EXPRESS,GUDHA,GA,23,NWR
14813,JU BPL EXPRESS,SAMBHAR LAKE,SBR,23,NWR
14813,JU BPL EXPRESS,PHULERA JN,FL,12,NWR
14813,JU BPL EXPRESS,HIRNODA,HDA,16,NWR
14813,JU BPL EXPRESS,ASALPUR JOBNER,JOB,18,NWR
14813,JU BPL EXPRESS,BOBAS,BOBS,20,NWR
14813,JU BPL EXPRESS,DHANAKYA,DNK,23,NWR
14813,JU BPL EXPRESS,KANAKPURA,KKU,27,NWR
14813,JU BPL EXPRESS,JAIPUR,JP,18,NWR
14813,JU BPL EXPRESS,DURGAPURA,DPA,11,NWR
14813,JU BPL EXPRESS,SANGANER,SNGN,14,NWR
14813,JU BPL EXPRESS,SHDSPRA PADMPRA,SAS,16,NWR
14813,JU BPL EXPRESS,CHAKSU,CKS,17,NWR
14813,JU BPL EXPRESS,CHANNANI,CHNN,19,NWR
14813,JU BPL EXPRESS,BANASTHALI NIWAI,BNLW,19,NWR
14813,JU BPL EXPRESS,SIRAS,SRAS,21,NWR
14813,JU BPL EXPRESS,ISARDA,ISA,22,NWR
14813,JU BPL EXPRESS,SURELI,SURL,14,NWR
14813,JU BPL EXPRESS,CHAUTH KA BRWRA,CKB,26,NWR
14813,JU BPL EXPRESS,DEVPURA,DPZ,29,NWR
14813,JU BPL EXPRESS,SAWAI MADHOPUR,SWM,16,NWR
14813,JU BPL EXPRESS,RAWANIA DUNGAR,RWJ,22,NWR
14813,JU BPL EXPRESS,AMLI,AMLI,25,NWR
14813,JU BPL EXPRESS,INDARGARH,IDG,27,NWR
14813,JU BPL EXPRESS,LAKHERI,LKE,28,NWR
14813,JU BPL EXPRESS,KAPREN,KPZ,29,NWR
14813,JU BPL EXPRESS,KESHORAI PATAN,KPTN,32,NWR
14813,JU BPL EXPRESS,KOTA JN,KOTA,26,NWR
14813,JU BPL EXPRESS,ANTAH,ATH,30,NWR
14813,JU BPL EXPRESS,BARAN,BAZ,29,NWR
14813,JU BPL EXPRESS,ATRU,ATRU,25,NWR
14813,JU BPL EXPRESS,SALPURA,SYL,27,NWR
14813,JU BPL EXPRESS,CHHABRA GUGOR,CAG,23,NWR
14813,JU BPL EXPRESS,RUTHIYAI,RTA,9,NWR
14813,JU BPL EXPRESS,GUNA,GUNA,12,NWR
14813,JU BPL EXPRESS,SHADHORAGAON,SHDR,16,NWR
14813,JU BPL EXPRESS,ASHOK NAGAR,ASKN,17,NWR
14813,JU BPL EXPRESS,PIPRAIGAON,PIA,21,NWR
14813,JU BPL EXPRESS,MUNGAOLI,MNV,24,NWR
14813,JU BPL EXPRESS,BINA JN,BINA,17,NWR
14813,JU BPL EXPRESS,MANDI BAMORA,MABA,25,NWR
14813,JU BPL EXPRESS,KALHAR,KAH,30,NWR
14813,JU BPL EXPRESS,BARETH,BET,32,NWR
14813,JU BPL EXPRESS,GANJ BASODA,BAQ,39,NWR
14813,JU BPL EXPRESS,GULABHGANJ,GLG,44,NWR
14813,JU BPL EXPRESS,VIDISHA,BHS,46,NWR
14813,JU BPL EXPRESS,SANCHI,SCI,47,NWR
14813,JU BPL EXPRESS,SALAMATPUR,SMT,43,NWR
14813,JU BPL EXPRESS,BHOPAL JN,BPL,13,NWR
