Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12016,AJMER SHTBDI,DAURAI,DOZ,1,NR
12016,AJMER SHTBDI,AJMER JN,AII,2,NR
12016,AJMER SHTBDI,KISHANGARH,KSG,4,NR
12016,AJMER SHTBDI,JAIPUR,JP,9,NR
12016,AJMER SHTBDI,GANDHINAGAR JPR,GADJ,8,NR
12016,AJMER SHTBDI,GETOR JAGATPURA,GTJT,0,NR
12016,AJMER SHTBDI,KHATIPURA,KWP,1,NR
12016,AJMER SHTBDI,BANDIKUI JN,BKI,9,NR
12016,AJMER SHTBDI,ALWAR,AWR,7,NR
12016,AJMER SHTBDI,REWARI,RE,6,NR
12016,AJMER SHTBDI,GURGAON,GGN,9,NR
12016,AJMER SHTBDI,DELHI CANTT,DEC,12,NR
12016,AJMER SHTBDI,NEW DELHI,NDLS,6,NR
