Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12001,NDLS SHATABDI,RANI KAMLAPATI,RKMP,9,NR
12001,NDLS SHATABDI,BHOPAL JN,BPL,9,NR
12001,NDLS SHATABDI,BINA JN,BINA,6,NR
12001,NDLS SHATABDI,LALITPUR,LAR,14,NR
12001,NDLS SHATABDI,V LAKSHMIBAI JHANSI,VGLJ,25,NR
12001,NDLS SHATABDI,GWALIOR,GWL,35,NR
12001,NDLS SHATABDI,MORENA,MRA,40,NR
12001,NDLS SHATABDI,DHAULPUR,DHO,27,NR
12001,NDLS SHATABDI,AGRA CANTT,AGC,26,NR
12001,NDLS SHATABDI,MATHURA JN,MTJ,33,NR
12001,NDLS SHATABDI,NEW DELHI,NDLS,792,NR
