Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12016,AJMER SHTBDI,DAURAI,DOZ,1,NR
12016,AJMER SHTBDI,AJMER JN,AII,0,NR
12016,AJMER SHTBDI,KISHANGARH,KSG,1,NR
12016,AJMER SHTBDI,JAIPUR,JP,9,NR
12016,AJMER SHTBDI,GANDHINAGAR JPR,GADJ,8,NR
12016,AJMER SHTBDI,GETOR JAGATPURA,GTJT,0,NR
12016,AJMER SHTBDI,BANDIKUI JN,BKI,11,NR
12016,AJMER SHTBDI,ALWAR,AWR,9,NR
12016,AJMER SHTBDI,REWARI,RE,6,NR
12016,AJMER SHTBDI,GURGAON,GGN,11,NR
12016,AJMER SHTBDI,DELHI CANTT,DEC,13,NR
12016,AJMER SHTBDI,NEW DELHI,NDLS,6,NR
