Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12950,PBR KAVIGURU EXP,SANTRAGACHI JN,SRC,500,WR
12950,PBR KAVIGURU EXP,KHARAGPUR JN,KGP,506,WR
12950,PBR KAVIGURU EXP,MIDNAPORE,MDN,501,WR
12950,PBR KAVIGURU EXP,BISHNUPUR,VSU,517,WR
12950,PBR KAVIGURU EXP,BANKURA,BQA,513,WR
12950,PBR KAVIGURU EXP,ADRA JN,ADRA,527,WR
12950,PBR KAVIGURU EXP,PURULIA JN,PRR,541,WR
12950,PBR KAVIGURU EXP,CHAKRADHARPUR,CKP,616,WR
12950,PBR KAVIGURU EXP,ROURKELA,ROU,690,WR
12950,PBR KAVIGURU EXP,JHARSUGUDA JN,JSG,731,WR
12950,PBR KAVIGURU EXP,CHAMPA,CPH,804,WR
12950,PBR KAVIGURU EXP,BILASPUR JN,BSP,799,WR
12950,PBR KAVIGURU EXP,RAIPUR JN,R,802,WR
12950,PBR KAVIGURU EXP,DURG,DURG,779,WR
12950,PBR KAVIGURU EXP,GONDIA JN,G,801,WR
12950,PBR KAVIGURU EXP,NAGPUR,NGP,783,WR
12950,PBR KAVIGURU EXP,WARDHA JN,WR,794,WR
12950,PBR KAVIGURU EXP,BADNERA JN,BD,781,WR
12950,PBR KAVIGURU EXP,AKOLA JN,AK,784,WR
12950,PBR KAVIGURU EXP,MALKAPUR,MKU,786,WR
12950,PBR KAVIGURU EXP,BHUSAVAL JN,BSL,767,WR
12950,PBR KAVIGURU EXP,JALGAON JN,JL,760,WR
12950,PBR KAVIGURU EXP,NANDURBAR,NDB,749,WR
12950,PBR KAVIGURU EXP,UDHNA JN,UDN,734,WR
12950,PBR KAVIGURU EXP,BHARUCH JN,BH,722,WR
12950,PBR KAVIGURU EXP,VADODARA JN,BRC,718,WR
12950,PBR KAVIGURU EXP,ANAND JN,ANND,726,WR
12950,PBR KAVIGURU EXP,AHMEDABAD JN,ADI,682,WR
12950,PBR KAVIGURU EXP,VIRAMGAM JN,VG,687,WR
12950,PBR KAVIGURU EXP,SURENDRANAGAR JN,SUNR,672,WR
12950,PBR KAVIGURU EXP,RAJKOT JN,RJT,668,WR
12950,PBR KAVIGURU EXP,BHAKTI NAGAR,BKNG,662,WR
12950,PBR KAVIGURU EXP,GONDAL,GDL,656,WR
12950,PBR KAVIGURU EXP,JETALSAR JN,JLR,668,WR
12950,PBR KAVIGURU EXP,UPLETA,UA,666,WR
12950,PBR KAVIGURU EXP,JAM JODHPUR JN,JDH,649,WR
12950,PBR KAVIGURU EXP,PORBANDAR,PBR,587,WR
