Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
94801,NAMO BHARAT RAPID RAIL,AHMEDABAD JN,ADI,4,WR
94801,NAMO BHARAT RAPID RAIL,SABARMATI JN,SBT,4,WR
94801,NAMO BHARAT RAPID RAIL,CHANDLODIYA,CLDY,6,WR
94801,NAMO BHARAT RAPID RAIL,VIRAMGAM JN,VG,18,WR
94801,NAMO BHARAT RAPID RAIL,DHRANGADHRA,DHG,21,WR
94801,NAMO BHARAT RAPID RAIL,HALVAD,HVD,21,WR
94801,NAMO BHARAT RAPID RAIL,SAMAKHIALI B G,SIOB,13,WR
94801,NAMO BHARAT RAPID RAIL,BHACHAU BG,BCOB,13,WR
94801,NAMO BHARAT RAPID RAIL,GANDHIDHAM BG,GIMB,15,WR
94801,NAMO BHARAT RAPID RAIL,ANJAR,AJE,17,WR
94801,NAMO BHARAT RAPID RAIL,BHUJ,BHUJ,5,WR
