Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12187,MUMBAI GARIBRATH,JABALPUR,JBP,4,WCR
12187,MUMBAI GARIBRATH,SHRIDHAM,SRID,8,WCR
12187,MUMBAI GARIBRATH,NARSINGHPUR,NU,18,WCR
12187,MUMBAI GARIBRATH,GADARWARA,GAR,25,WCR
12187,MUMBAI GARIBRATH,PIPARIYA,PPI,28,WCR
12187,MUMBAI GARIBRATH,ITARSI JN,ET,9,WCR
12187,MUMBAI GARIBRATH,HARDA,HD,20,WCR
12187,MUMBAI GARIBRATH,KHANDWA,KNW,6,WCR
12187,MUMBAI GARIBRATH,BHUSAVAL JN,BSL,7,WCR
12187,MUMBAI GARIBRATH,JALGAON JN,JL,8,WCR
12187,MUMBAI GARIBRATH,MANMAD JN,MMR,18,WCR
12187,MUMBAI GARIBRATH,NASIK ROAD,NK,27,WCR
12187,MUMBAI GARIBRATH,KALYAN JN,KYN,19,WCR
12187,MUMBAI GARIBRATH,DADAR,DR,15,WCR
12187,MUMBAI GARIBRATH,C SHIVAJI TERM MUMBAI,CSMT,11,WCR
