Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
21901,BARMER HUMSAFAR,BANDRA TERMINUS,BDTS,1,WR
21901,BARMER HUMSAFAR,BORIVALI,BVI,8,WR
21901,BARMER HUMSAFAR,VAPI,VAPI,25,WR
21901,BARMER HUMSAFAR,VALSAD,BL,25,WR
21901,BARMER HUMSAFAR,SURAT,ST,15,WR
21901,BARMER HUMSAFAR,ANKLESHWAR JN,AKV,11,WR
21901,BARMER HUMSAFAR,VADODARA JN,BRC,10,WR
21901,BARMER HUMSAFAR,ANAND JN,ANND,10,WR
21901,BARMER HUMSAFAR,NADIAD JN,ND,9,WR
21901,BARMER HUMSAFAR,AHMEDABAD JN,ADI,3,WR
21901,BARMER HUMSAFAR,MAHESANA JN,MSH,8,WR
21901,BARMER HUMSAFAR,PATAN,PTN,11,WR
21901,BARMER HUMSAFAR,BHILDI,BLDI,1,WR
21901,BARMER HUMSAFAR,DHANERA,DQN,12,WR
21901,BARMER HUMSAFAR,RANIWARA,RNV,18,WR
21901,BARMER HUMSAFAR,MARWAR BHINMAL,MBNL,20,WR
21901,BARMER HUMSAFAR,MODRAN,MON,20,WR
21901,BARMER HUMSAFAR,JALOR,JOR,23,WR
21901,BARMER HUMSAFAR,MOKALSAR,MKSR,25,WR
21901,BARMER HUMSAFAR,SAMDHARI JN,SMR,42,WR
21901,BARMER HUMSAFAR,BALOTRA JN,BLT,26,WR
21901,BARMER HUMSAFAR,BAYTU,BUT,17,WR
