Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
55108,CPJ THE PASSENGER,KAPTANGANJ JN,CPJ,16,NER
55108,CPJ THE PASSENGER,MATHIA BARGHAT H,MTBG,15,NER
55108,CPJ THE PASSENGER,LAKSHMIGANJ,LIJ,18,NER
55108,CPJ THE PASSENGER,RAMKOLA,RKL,26,NER
55108,CPJ THE PASSENGER,BARHARAGANJ,BAGJ,37,NER
55108,CPJ THE PASSENGER,PADRAUNA,POU,41,NER
55108,CPJ THE PASSENGER,KATH KUIYAN,KKT,42,NER
55108,CPJ THE PASSENGER,CHAF H,CHAF,41,NER
55108,CPJ THE PASSENGER,DUDAHI,DUE,42,NER
55108,CPJ THE PASSENGER,GAURI SHRI RAM H,GSRM,41,NER
55108,CPJ THE PASSENGER,TAMKUHI ROAD,TOI,43,NER
55108,CPJ THE PASSENGER,TARIASUJAN,TRJ,44,NER
55108,CPJ THE PASSENGER,TINPHERIA H,TPV,43,NER
55108,CPJ THE PASSENGER,JALALPUR,JGP,46,NER
55108,CPJ THE PASSENGER,SIPAYA H,SPYA,45,NER
55108,CPJ THE PASSENGER,SASAMUSA,SSU,46,NER
55108,CPJ THE PASSENGER,NARKATIA BAZAR H,NKBR,45,NER
55108,CPJ THE PASSENGER,THAWE JN,THE,33,NER
